DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(1.5m),Dir#1(1.5m),Speed#2(2.5m),Dir#2(2.5m),Speed#3(3.5m),Dir#3(3.5m),Speed#4(4.5m),Dir#4(4.5m),Speed#5(5.5m),Dir#5(5.5m),Speed#6(6.5m),Dir#6(6.5m),Speed#7(7.5m),Dir#7(7.5m),Speed#8(8.5m),Dir#8(8.5m),Speed#9(9.5m),Dir#9(9.5m),Speed#10(10.5m),Dir#10(10.5m),Speed#11(11.5m),Dir#11(11.5m),Speed#12(12.5m),Dir#12(12.5m),Speed#13(13.5m),Dir#13(13.5m),Speed#14(14.5m),Dir#14(14.5m),Speed#15(15.5m),Dir#15(15.5m),Speed#16(16.5m),Dir#16(16.5m),Speed#17(17.5m),Dir#17(17.5m),Speed#18(18.5m),Dir#18(18.5m),Speed#19(19.5m),Dir#19(19.5m),Speed#20(20.5m),Dir#20(20.5m),Speed#21(21.5m),Dir#21(21.5m),Speed#22(22.5m),Dir#22(22.5m),Speed#23(23.5m),Dir#23(23.5m),Speed#24(24.5m),Dir#24(24.5m),Speed#25(25.5m),Dir#25(25.5m),Speed#26(26.5m),Dir#26(26.5m),Speed#27(27.5m),Dir#27(27.5m),Speed#28(28.5m),Dir#28(28.5m),Speed#29(29.5m),Dir#29(29.5m),Speed#30(30.5m),Dir#30(30.5m),Speed#31(31.5m),Dir#31(31.5m),Speed#32(32.5m),Dir#32(32.5m),Speed#33(33.5m),Dir#33(33.5m),Speed#34(34.5m),Dir#34(34.5m),Speed#35(35.5m),Dir#35(35.5m),
2/19/2011 04:00:00, 11.8,211.2, -3.8, -1.4, 29.350, 26.33,  0.0,  0.0,  0.428, 182.54,  0.394, 192.45,  0.461, 190.75,  0.516, 186.34,  0.521, 185.62,  0.519, 185.86,  0.556, 191.09,  0.546, 191.85,  0.565, 191.85,  0.555, 191.11,  0.548, 189.87,  0.565, 190.71,  0.630, 188.67,  0.622, 186.55,  0.622, 186.55,  0.647, 187.10,  0.678, 186.61,  0.702, 187.53,  0.709, 184.45,  0.691, 185.82,  0.697, 184.94,  0.685, 185.87,  0.665, 181.72,  0.649, 184.51,  0.683, 192.17,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
2/19/2011 05:00:00, 11.8,211.3, -4.0, -1.9, 29.274, 26.40,  0.0,  0.0,  0.458, 183.38,  0.483, 180.36,  0.556, 185.99,  0.596, 190.73,  0.564, 182.75,  0.540, 183.50,  0.579, 179.90,  0.652, 186.43,  0.614, 188.33,  0.619, 190.24,  0.585, 187.37,  0.582, 186.32,  0.594, 186.38,  0.576, 184.68,  0.563, 190.85,  0.583, 193.89,  0.610, 182.82,  0.650, 182.82,  0.642, 184.82,  0.659, 191.02,  0.645, 187.48,  0.641, 187.54,  0.695, 192.46,  0.635, 190.25,  0.661, 197.97,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
2/19/2011 06:00:00, 11.8,211.3, -3.8, -1.5, 29.229, 26.35,  0.0,  0.0,  0.221, 183.62,  0.311, 190.95,  0.356, 185.97,  0.349, 187.90,  0.356, 197.32,  0.333, 188.47,  0.338, 190.91,  0.366, 175.77,  0.340, 183.71,  0.370, 186.68,  0.400, 191.09,  0.392, 187.78,  0.421, 196.84,  0.402, 194.69,  0.402, 197.22,  0.396, 194.63,  0.364, 194.80,  0.385, 187.31,  0.416, 192.07,  0.367, 190.67,  0.373, 192.55,  0.429, 191.96,  0.387, 192.38,  0.381, 188.00,  0.453, 200.27,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
2/19/2011 07:00:00, 11.8,211.0, -3.8, -1.4, 29.190, 26.33,  0.0,  0.0,  0.012, 145.01,  0.070, 170.13,  0.065, 225.00,  0.104, 196.70,  0.055, 192.53,  0.035, 246.37,  0.064, 272.68,  0.051, 294.54,  0.061, 241.76,  0.121, 221.32,  0.125, 235.42,  0.129, 249.60,  0.131, 231.82,  0.158, 223.98,  0.161, 214.38,  0.177, 210.63,  0.211, 231.93,  0.189, 220.93,  0.178, 227.51,  0.186, 228.93,  0.164, 215.82,  0.121, 226.67,  0.137, 230.62,  0.167, 235.26,  0.191, 248.81,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
2/19/2011 08:00:00, 11.8,211.2, -3.8, -1.4, 29.197, 26.33,  0.0,  0.0,  0.202,  38.57,  0.162, 333.59,  0.154, 353.66,  0.172,  13.47,  0.171, 345.48,  0.180, 349.44,  0.164, 345.54,  0.205, 323.91,  0.127, 343.99,  0.187, 339.34,  0.155, 351.82,  0.165, 329.87,  0.180, 338.14,  0.187, 346.41,  0.182,   0.94,  0.183, 350.23,  0.195, 328.83,  0.163, 355.79,  0.153, 352.87,  0.156, 344.36,  0.182, 345.66,  0.190, 354.26,  0.144, 357.61,  0.144, 334.86,  0.208, 308.36,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
2/19/2011 09:00:00, 11.8,211.2, -3.8, -1.4, 29.241, 26.33,  0.0,  0.0,  0.219,   6.02,  0.315,   8.39,  0.290,   6.14,  0.227,   1.51,  0.288, 351.00,  0.262, 354.09,  0.344,   8.01,  0.348,   5.78,  0.347,   2.97,  0.291,   0.39,  0.347, 353.88,  0.367,   8.92,  0.331,  15.59,  0.365, 358.12,  0.315,   3.09,  0.293,   6.28,  0.339,   1.18,  0.310,   6.85,  0.297,   9.30,  0.319,   6.12,  0.311,   5.16,  0.309,   1.48,  0.307, 357.20,  0.307, 351.00,  0.285, 342.45,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
2/19/2011 10:00:00, 11.8,211.2, -3.8, -1.4, 29.333, 26.35,  0.0,  0.0,  0.283,  47.58,  0.199,  25.28,  0.292, 355.09,  0.293, 353.92,  0.241, 351.63,  0.193, 350.73,  0.251, 358.63,  0.269, 346.69,  0.286,  14.57,  0.282, 358.98,  0.277, 356.69,  0.301, 358.48,  0.318, 353.86,  0.331, 359.83,  0.379,   3.03,  0.411, 357.91,  0.395,   3.63,  0.387,   7.27,  0.402, 357.58,  0.391,   7.94,  0.439,   7.98,  0.465,   5.18,  0.407,   1.41,  0.406,   2.26,  0.365,   2.04,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
2/19/2011 11:00:00, 11.8,211.2, -3.9, -1.5, 29.400, 26.37,  0.0,  0.0,  0.282,  51.91,  0.284,  26.11,  0.309,   2.78,  0.305,  15.58,  0.304,   3.40,  0.314,   5.86,  0.302,   9.34,  0.345, 348.62,  0.318,  11.81,  0.355,   0.48,  0.374,   7.68,  0.347,   9.30,  0.374,   3.68,  0.377,   5.48,  0.363,  10.63,  0.342,   6.21,  0.356,  10.36,  0.355,  10.23,  0.339,   7.29,  0.310,   6.12,  0.306,   8.26,  0.351,  13.52,  0.340,   1.18,  0.360,   0.80,  0.280, 347.65,  0.303, 301.22,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
2/19/2011 12:00:00, 11.8,211.2, -3.8, -1.5, 29.489, 26.30,  0.0,  0.0,  0.289,  65.47,  0.099,  30.96,  0.129,   0.89,  0.128,  23.96,  0.179,   8.04,  0.176,  17.92,  0.182,  25.02,  0.205,  27.94,  0.198,  45.41,  0.218,  26.45,  0.148,  30.03,  0.163,  45.50,  0.174,  28.03,  0.178,  27.86,  0.180,  26.00,  0.177,  25.11,  0.162,  17.65,  0.185,  30.59,  0.175,  19.37,  0.181,  27.70,  0.160,  27.21,  0.159,  28.98,  0.205,  31.06,  0.176,  28.17,  0.116, 333.43,  0.315, 301.77,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
2/19/2011 13:00:00, 11.8,211.1, -3.7, -1.4, 29.523, 26.31,  0.0,  0.0,  0.158, 142.48,  0.193, 154.23,  0.042, 211.43,  0.078, 216.14,  0.121, 174.81,  0.121, 170.93,  0.091, 149.79,  0.114, 155.68,  0.071, 168.69,  0.088, 158.68,  0.063, 180.91,  0.080, 198.89,  0.110, 159.75,  0.125, 159.82,  0.138, 139.13,  0.051, 209.60,  0.078, 195.64,  0.078, 169.70,  0.073, 172.09,  0.085, 177.31,  0.117, 158.93,  0.151, 144.42,  0.104, 167.83,  0.089, 171.60,  0.122, 174.34,  0.374, 240.01,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
2/19/2011 14:00:00, 11.8,211.1, -3.8, -1.4, 29.520, 26.32,  0.0,  0.0,  0.310, 158.64,  0.323, 186.05,  0.337, 196.55,  0.345, 197.38,  0.337, 185.27,  0.415, 189.58,  0.406, 186.93,  0.369, 186.70,  0.371, 187.91,  0.365, 196.25,  0.385, 193.68,  0.431, 196.46,  0.434, 193.88,  0.425, 194.98,  0.398, 191.00,  0.423, 194.36,  0.452, 183.05,  0.438, 191.85,  0.412, 192.05,  0.426, 189.99,  0.428, 190.63,  0.419, 196.23,  0.434, 190.48,  0.423, 188.02,  0.471, 197.43,  0.573, 211.80,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
2/19/2011 15:00:00, 11.8,211.0, -3.8, -1.3, 29.489, 26.32,  0.0,  0.0,  0.504, 151.45,  0.374, 179.85,  0.442, 180.00,  0.491, 183.85,  0.527, 186.65,  0.522, 189.59,  0.516, 181.78,  0.538, 187.26,  0.532, 187.89,  0.584, 181.18,  0.526, 179.67,  0.505, 179.66,  0.527, 177.72,  0.528, 181.30,  0.523, 178.69,  0.489, 175.07,  0.517, 181.22,  0.549, 184.29,  0.583, 181.67,  0.588, 180.29,  0.591, 183.98,  0.617, 181.02,  0.644, 182.85,  0.624, 178.90,  0.576, 193.65,  0.708, 213.24,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
2/19/2011 16:00:00, 11.8,211.2, -3.8, -1.4, 29.416, 26.33,  0.0,  0.0,  0.603, 165.99,  0.547, 175.07,  0.568, 185.46,  0.544, 181.47,  0.603, 180.57,  0.575, 186.19,  0.659, 185.93,  0.624, 184.50,  0.712, 184.03,  0.695, 183.55,  0.685, 185.61,  0.694, 185.37,  0.652, 185.28,  0.703, 184.40,  0.720, 184.22,  0.711, 184.11,  0.704, 181.95,  0.714, 187.97,  0.717, 186.73,  0.725, 186.65,  0.768, 184.26,  0.765, 187.21,  0.759, 191.40,-99.000, -99.00,  0.717, 198.28,  0.764, 221.28,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
2/19/2011 17:00:00, 11.8,211.3, -3.8, -1.4, 29.351, 26.28,  0.0,  0.0,  0.399, 171.93,  0.359, 180.64,  0.440, 187.84,  0.430, 185.60,  0.426, 192.73,  0.464, 192.45,  0.500, 185.86,  0.425, 185.40,  0.523, 190.13,  0.553, 197.68,  0.523, 195.87,  0.566, 192.56,  0.580, 188.03,  0.582, 184.83,  0.588, 189.69,  0.600, 185.16,  0.626, 189.84,  0.616, 187.28,  0.579, 192.36,  0.595, 190.27,  0.645, 188.02,  0.612, 190.92,  0.609, 190.59,  0.668, 195.01,  0.675, 199.21,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
2/19/2011 18:00:00, 11.8,211.4, -3.7, -1.5, 29.281, 26.27,  0.0,  0.0,  0.251, 128.70,  0.194, 190.38,  0.262, 191.44,  0.234, 190.83,  0.266, 189.29,  0.225, 176.44,  0.260, 172.03,  0.266, 180.86,  0.310, 182.77,  0.287, 182.59,  0.312, 167.79,  0.260, 177.58,  0.307, 186.92,  0.293, 184.89,  0.321, 190.40,  0.338, 187.15,  0.345, 191.86,  0.359, 196.32,  0.333, 194.08,  0.344, 196.38,  0.361, 190.38,  0.393, 195.66,  0.440, 200.50,  0.433, 204.43,  0.465, 213.42,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
2/19/2011 19:00:00, 11.8,211.2, -3.8, -1.4, 29.240, 26.27,  0.0,  0.0,  0.144,  83.62,  0.047, 352.72,  0.024,   0.00,  0.035,  42.71,  0.023,  97.43,  0.022, 272.60,  0.034, 125.54,  0.042,  84.56,  0.034, 178.32,  0.049, 280.62,  0.015, 281.31,  0.061, 263.45,  0.047, 221.53,  0.072, 274.76,  0.123, 243.02,  0.117, 234.41,  0.106, 238.11,  0.129, 238.65,  0.146, 248.34,  0.167, 272.74,  0.163, 264.71,  0.164, 238.74,  0.206, 234.46,  0.199, 236.87,  0.305, 243.35,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
2/19/2011 20:00:00, 11.8,211.4, -3.7, -1.5, 29.211, 26.28,  0.0,  0.0,  0.441,  48.58,  0.277,  11.03,  0.283,  11.83,  0.302,  28.69,  0.323,  15.80,  0.346,  13.88,  0.317,  17.06,  0.313,  12.93,  0.314,  16.30,  0.245,   8.23,  0.303,   8.53,  0.296,   0.77,  0.275,   6.89,  0.266,   2.58,  0.286,   0.00,  0.301,   3.62,  0.268, 352.93,  0.278, 357.32,  0.247,   1.86,  0.245, 344.83,  0.233, 356.56,  0.288, 356.21,  0.290, 351.67,  0.211, 342.94,  0.212, 325.94,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
2/19/2011 21:00:00, 11.8,211.1, -3.9, -1.5, 29.222, 26.33,  0.0,  0.0,  0.372,  32.71,  0.476,  19.77,  0.457,   4.14,  0.487,   7.08,  0.540,   3.93,  0.557,   5.25,  0.552,   7.60,  0.566,   9.05,  0.554,   8.61,  0.586,   8.53,  0.579,   5.36,  0.578,   4.86,  0.571,   4.42,  0.571,   4.32,  0.553,   4.04,  0.597,   2.21,  0.589,   0.29,  0.537,   8.88,  0.562,   2.65,  0.590,   1.75,  0.617,   6.33,  0.607,   2.65,  0.642, 359.91,  0.576,   3.58,  0.523, 357.92,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
2/19/2011 22:00:00, 11.8,211.0, -3.8, -1.4, 29.265, 26.39,  0.0,  0.0,  0.349,  48.95,  0.456,   7.81,  0.520,   2.54,  0.467, 357.92,  0.465,   1.85,  0.498, 358.39,  0.542,   1.80,  0.586, 359.90,  0.573, 359.00,  0.619,   3.89,  0.649,   9.94,  0.637,   5.76,  0.598,   3.26,  0.616,   2.70,  0.652,   3.96,  0.663,   5.19,  0.721,   4.06,  0.736,   6.79,  0.744,   3.47,  0.727,   7.66,  0.718,   6.48,  0.714,   8.29,  0.713,   7.98,  0.695,   6.11,  0.611,   2.63,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
2/19/2011 23:00:00, 11.8,211.1, -3.8, -1.3, 29.362, 26.40,  0.0,  0.0,  0.338,  28.08,  0.471,  12.77,  0.491,   5.26,  0.535,   6.87,  0.597,   4.80,  0.520,   9.73,  0.594,   8.72,  0.542,  12.57,  0.516,   6.67,  0.520,   0.44,  0.561,   4.60,  0.522,   5.16,  0.562,   3.77,  0.566,   0.61,  0.528,   2.06,  0.494,   0.93,  0.534, 357.86,  0.555, 357.63,  0.565, 359.90,  0.529, 355.88,  0.527, 357.94,  0.552, 358.75,  0.575,   1.39,  0.563,   1.83,  0.456, 351.43,  0.428, 325.57,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
